Server,DatabaseName,Schema,TableName,View,Merge_Field
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcJuncProviderCoid,ECW_JuncProviderCoid,JuncProviderCoid
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcJuncRegionCoid,ECW_JuncRegionCoid,JuncRegionCoidKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcJuncRegionCoidFacility,ECW_JuncRegionCoidFacility,JuncRegionCoidFacilityKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcJuncRegionCoidPractice,ECW_JuncRegionCoidPractice,JuncRegionCoidPracticeKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcJuncRegionCoidProvider,ECW_JuncRegionCoidProvider,JuncRegionCoidProviderKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcJuncServicingProviderFacilityCoid,ECW_JuncServicingProviderFacilityCoid,JuncServicingProviderFacilityCoidKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefAdjustmentCategory,ECW_RefAdjustmentCategory,AdjustmentCategoryKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefAdjustmentCode,ECW_RefAdjustmentCode,AdjustmentCodeKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefAgingBucket,ECW_RefAgingBucket,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefArtivaPool,ECW_RefArtivaPool,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefBillType,ECW_RefBillType,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefCCUMatchType,CCU_RefMatchType,MatchTypeKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefCCUNonCustomerConfig,CCU_RefNonCustomerConfig,CCUNonCustomerConfigKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefCCUNonCustomerNPIConfig,CCU_RefNonCustomerNPIConfig,CCUNonCustomerNPIConfigKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefCCUNonCustomerNPIConfigHistory,CCU_RefNonCustomerNPIConfig_History,"CCUNonCustomerNPIConfigKey, SysStartTime, SysEndTime"
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefCenter,ECW_RefCenter,CenterKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefCenter_History,ECW_RefCenter_History,"CenterKey, SysStartTime, SysEndTime"
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefChargeValue,ECW_RefChargeValue,ChargeValueKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefChargeValueHistory,ECW_RefChargeValue_History,"ChargeValueKey, SysStartTime, SysEndTime"
Xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefClaimStatus,ECW_RefClaimStatus,ClaimStatusKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefClaimStatus_History,ECW_RefClaimStatus_History,"ClaimStatusKey, SysStartTime, SysEndTime"
Xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefCoid,ECW_RefCOID,Coid
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefCoid_History,ECW_RefCoid_History,"Coid, SysStartTime, SysEndTime"
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefCoidConfiguration,ECW_RefCoidConfiguration,CoidConfigurationKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefCoidConfiguration_Hist,ECW_RefCoidConfiguration_History,"CoidConfigurationKey, SysStartTime, SysEndTime"
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefCoidGLDept,ECW_RefCoidGLDept,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefCoidSmryMonth,ECW_RefCoidSmryMonth,SmryMonthKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefCoidStar,ECW_RefCoidStar,CoidStarKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefCoidSum300,ECW_RefCoidSum300,COID
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefCollectionStatusCode,ECW_RefCollectionStatusCode,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefCPTAnesthesiaCMSOverride,ECW_RefCPTAnesthesiaCMSOverride,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefCPTCode,ECW_RefCPTCode,CPTCodeKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefCPTWorkRVU,ECW_RefCPTWorkRVU,CPTRVUKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefDate,ECW_RefDate,DateKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefDiagnosisCode,ECW_RefDiagnosisCode,DiagnosisCodeKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefDiagnosisCodeMeditechExpanse,ECW_RefDiagnosisCodeMeditechExpanse,DiagnosisCodeKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefDivision,ECW_RefDivision,DivisionKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefEncounterActionLogType,ECW_RefEncounterActionLogType,EncounterActionLogTypeKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefEncounterType,ECW_RefEncounterType,EncounterTypeKey
Xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefFacility,ECW_RefFacility,FacilityKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefFacility_History,ECW_RefFacility_History,"FacilityKey, SysStartTime, SysEndTime"
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefFacilityMeditechExpanse,ECW_RefFacilityMeditechExpanse,FacilityKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefFacilityResource,ECW_RefFacilityResource,FacilityResourceKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefFinancialClass,ECW_RefFinancialClass,FinancialClassKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefFinancialPayorGroupSize,ECW_RefFinancialPayorGroupSize,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefGeography,ECW_RefGeography,GeographyKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefGeographyMeditechExpanse,ECW_RefGeographyMeditechExpanse,GeographyKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefGLStatCode,ECW_RefGLStatCode,GLStatCodeKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefGroup,ECW_RefGroup,GroupKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefIETV2SubcategoryRank,ECW_RefIETV2SubcategoryRank,SubcategoryRankKey
Xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefIplan,ECW_RefIplan,IplanKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefIplan_History,ECW_RefIplan_History,"IplanKey, SysStartTime, SysEndTime"
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefIplanGroupCactus,ECW_RefIplanGroupCactus,IplanGroupCactusKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefIplanGroupFinancial,ECW_RefIplanGroupFinancial,IplanGroupFinancialKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefIplanGroupFinancial_History,ECW_RefIplanGroupFinancial_History,"IplanGroupFinancialKey, SysStartTime, SysEndTime"
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefIplanMeditechECWCrosswalk,ECW_RefIplanMeditechECWCrosswalk,MeditechECWCrosswalkKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefIplanMeditechExpanse,ECW_RefIplanMeditechExpanse,IplanKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefIplanMeditechPACrosswalk,ECW_RefIplanMeditechPACrosswalk,MeditechPACrosswalkKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefJobDeptCode,ECW_RefJobDeptCode,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefJobHR,ECW_RefJobHR,JobHRKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefLiabilityType,ECW_RefLiabilityType,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefLineCnt,ECW_RefLineCnt,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefLocationMeditechExpanse,ECW_RefLocationMeditechExpanse,LocationKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefMarket,ECW_RefMarket,MarketKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefMedicareLocality,ECW_RefMedicareLocality,MedicareLocalityKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefModifierDetails,ECW_RefModifierDetails,ModifierDetailKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefNBTAllocatedPhysicianStatus,ECW_RefNBTAllocatedPhysicianStatus,NBTPhysicianStatusKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefNBTAllocGLPhysicianCurrEDW,ECW_RefNBTAllocGLPhysicianCurrEDW,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefNBTAppSpecialtyCategory,ECW_RefNBTAppSpecialtyCategory,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefNBTCoidProgramType,ECW_RefNBTCoidProgramType,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefNBTLargePractice,ECW_RefNBTLargePractice,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefNBTPhysicianStatusList,ECW_RefNBTPhysicianStatusList,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefNBTSpecialty,ECW_RefNBTSpecialty,NBTSpecialtyIdKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefNBTSpecialtyCategory,ECW_RefNBTSpecialtyCategory,NBTSpecialtyCategoryIdKey
Xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefPatient,ECW_RefPatient,PatientKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefPatient_History,ECW_RefPatient_History,"PatientKey, SysStartTime, SysEndTime"
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefPatientGlobalAlert,ECW_RefPatientGlobalAlert,PatientGlobalAlertKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefPatientGlobalAlertCode,ECW_RefPatientGlobalAlertCode,PatientGlobalAlertCodeKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefPatientGuarantorMeditechExpanse,ECW_RefPatientGuarantorMeditechExpanse,PatientGuarantorKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefPatientInsurance,ECW_RefPatientInsurance,"PatientInsuranceKey, RegionKey"
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefPatientInsurance_History,ECW_RefPatientInsurance_History,"PatientInsuranceKey, RegionKey, SysStartTime, SysEndTime"
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefPatientMeditechExpanse,ECW_RefPatientMeditechExpanse,PatientKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefPayerResponseAdjustmentCodeCrosswalk,ECW_RefPayerResponseAdjustmentCodeCrosswalk,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefPayerResponseCategory,ECW_RefPayerResponseCategory,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefPaymentBatch,ECW_RefPaymentBatch,BatchKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefPaymentType,ECW_RefPaymentType,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefPhyNavigation,ECW_RefPhyNavigation,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefPhyNavigationURL,ECW_RefPhyNavigationURL,dwcRefPhyNavigationURLKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefPhyNavigationUser,ECW_RefPhyNavigationUser,RefPhyNavigationUserKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefPlaceOfService,ECW_RefPlaceOfService,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefPlaceOfServiceCategory,ECW_RefPlaceOfServiceCategory,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefPractice,ECW_RefPractice,PracticeKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefPractice_History,ECW_RefPractice_History,"PracticeKey, SysStartTime, SysEndTime"
Xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefProvider,ECW_RefProvider,ProviderKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefProvider_History,ECW_RefProvider_History,"ProviderKey, SysStartTime, SysEndTime"
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefProviderLawson,ECW_RefProviderLawson,ProviderLawsonKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefProviderMasterListMedicaid,ECW_RefProviderMasterListMedicaid,ProviderMasterListMedicaidKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefProviderMeditechExpanse,ECW_RefProviderMeditechExpanse,ProviderKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefProviderRegion,ECW_RefProviderRegion,ProviderRegionKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefProviderTaxonomyCode,ECW_RefProviderTaxonomyCode,TaxonomyCodeKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefRegion,ECW_RefRegion,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefRegionMeditechExpanse,ECW_RefRegionMeditechExpanse,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefRH1201BillClaimStatus,ECW_RefRH1201BillClaimStatus,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefRH1201HoldCodePrefix,ECW_RefRH1201HoldCodePrefix,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefRH1201ReleaseStatus,ECW_RefRH1201ReleaseStatus,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefRHStatusCtgy,ECW_RefRHStatusCtgy,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefSourceSystem,ECW_RefSourceSystem,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefSRTContractMasterFile,ECW_RefSRTContractMasterFile,ContractMasterFileKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefSRTForecastEstimate,ECW_RefSRTForecastEstimate,ForecastEstimateKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefSRTGeBBSExistingCoder,ECW_RefSRTGeBBSExistingCoder,GeBBSExistingCoderKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefSRTGroupValueControlNumber,ECW_RefSRTGroupValueControlNumber,GroupValueControlNumberKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefSRTGroupValueDepartment,ECW_RefSRTGroupValueDepartment,GroupValueDeptKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefSRTICCAppFacilityList,ECW_RefSRTICCAppFacilityList,FacilityListKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefSRTOnbaseContract,ECW_RefSRTOnbaseContract,OnbaseContractKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefSRTProductivityResultCode,ECW_RefSRTProductivityResultCode,ProductivityResultCodeKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefSRTReportingDefinitionsAndSource,ECW_RefSRTReportingDefinitionsAndSource,SRTReportingDefinitionsAndSouceKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefSRTUCCFastMedIndicator,ECW_RefSRTUCCFastMedIndicator,UCCFastMedIndicatorKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefState,ECW_RefState,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefTeradataProcedureCodes,ECW_RefTeradataProcedureCodes,TeradataProcedureCodeKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefTypeOfService,ECW_RefTypeOfService,TOSKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefUnBilledStatus,ECW_RefUnBilledStatus,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefUser,ECW_RefUser,UserKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefUser_History,ECW_RefUser_History,"UserKey, SysStartTime, SysEndTime"
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefUserProductivity,ECW_RefUserProductivity,UserProductivityKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefUserProductivityHistory,ECW_RefUserProductivity_History,"UserProductivityKey, SysStartTime, SysEndTime"
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefUsersMeditechExpanse,ECW_RefUsersMeditechExpanse,UserKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefUTFDays,ECW_RefUTFDays,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefValescoSiteCodeRoster,ECW_RefValescoSiteCodeRoster,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefVendorMmgt,ECW_RefVendorMmgt,VendorMmgtKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefVendorMmgtHistory,ECW_RefVendorMmgt_History,"VendorMmgtKey, SysStartTime, SysEndTime"
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefVirtualVisit,ECW_RefVirtualVisit,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefVisitStatus,ECW_RefVisitStatus,VisitStatusKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefVisitStatus_History,ECW_RefVisitStatus_History,"VisitStatusKey, SysStartTime, SysEndTime"
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefVisitType,ECW_RefVisitType,VisitTypeKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRefVisitType_History,ECW_RefVisitType_History,"VisitTypeKey, SysStartTime, SysEndTime"
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtArtivaDC,Artiva_RprtDC,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtArtivaEDI,Artiva_RprtEDI,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtArtivaPE,Artiva_RprtPE,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtBillingCoodinatorProductivity,ECW_RprtBillingCoodinatorProductivity,"SavedBy, ActionDate"
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtCashMgmtArUnBalanced,ECW_RprtCashMgmtArUnBalanced,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtCashMgmtLegalEntityCoid,ECW_RprtCashMgmtLegalEntityCoid,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtCashMgmtLocationBasedCoidLegalEntity,ECW_RprtCashMgmtLocationBasedCoidLegalEntity,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtCashMgmtPvBalancingReport,ECW_RprtCashMgmtPvBalancingReport,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtCCUClaimSummary,CCU_RprtClaimSummary,CCUClaimSummaryKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtCCUClaimSummaryDX,CCU_RprtClaimSummaryDX,"EncounterID, ClaimNumber, RegionKey, SystemName"
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtCCUClaimSummaryMeditech,CCU_RprtClaimSummaryMeditech,CCUClaimSummaryID
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtCCUClaimSummaryModifierECW,CCU_RprtClaimSummaryModifierECW,"EncounterID, RegionKey, SystemName"
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtCCUClaimSummaryModifierPK,CCU_RprtClaimSummaryModifierPK,"EncounterID, RegionKey, SystemName"
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtCCUCodeQuality,CCU_RprtCodeQuality,CodeQualityKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtCCUCoderManagerReference,CCU_RprtCoderManagerReference,CoderManagerReferenceKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtCCUCoidGroupAssignment,CCU_RprtCoidGroupAssignment,CCUCoidGroupAssignmentKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtCCUDashboard,CCU_RprtDashboard,CCUDashboardKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtCCUHcaFacilityList,CCU_RprtHcaFacilityList,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtCCUProductivity,CCU_RprtProductivity,"Coder34Id, TouchDateKey, SourceSystemCode"
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtCCURolloutScheduleList,CCU_RprtRolloutScheduleList,RolloutScheduleListKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtCCUVendorCoidMatrix,CCU_RprtVendorCoidMatrix,VendorCoidMatrixKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtCCUVendorReference,CCU_RprtVendorReference,CCUVendorReferenceKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtCOVIDClaim,ECW_RprtCOVIDClaim,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtDenialsTrending,ECW_RprtDenialsTrending,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtGovernedDenialsTrending,ECW_RprtGovernedDenialsTrending,GovernedDenialsTrendingKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtInterfaceMessagesPK,ECW_RprtInterfaceMessagesPK,"SourceAPrimaryKeyValue, SourceBPrimaryKeyValue, SendingApplication, ProcedureCode"
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtInterfaceMessagesPSCOC,ECW_RprtInterfaceMessagesPSCOC,"SourceAPrimaryKeyValue, SendingApplication"
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtInterfaceMessagesPSGOC,ECW_RprtInterfaceMessagesPSGOC,"SourceAPrimaryKeyValue, SourceBPrimaryKeyValue, SourceSystemCode"
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtIPlanAccuracyTrending,ECW_RprtIPlanAccuracyTrending,IPlanAccuracyTrendKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtOpenIetSummaryByCOID,ECW_RprtOpenIetSummaryByCOID,
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtOSC,ECW_RprtOSC,OSCKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtPayerResponseTrending,ECW_RprtPayerResponseTrending,PayerResponseTrendingKey
xrpswpdbspgu04.hca.corpad.net,SSP_Claim_DW,dbo,dwcRprtTeradataComastNBTSupplement,ECW_RprtTeradataComastNBTSupplement,TeradataComastNBTSupplementKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactAllClaimsCube,EPIC_FactAllClaimsCube,
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactARCube,EPIC_FactARCube,
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactBillDeniedCharge,EPIC_FactBillDeniedCharge,"SourceAPrimaryKeyValue, BillDeniedChargeID, DenialCode, RegionKey"
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactCCUCodeChange,CCU_FactEPICCodeChange,CodeChangeKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactCCUCodeQuality,CCU_FactEPICCodeQuality,CodeQualityKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactCCUEpicInventory,CCU_FactEPICInventory,CCUEpicInventoryKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactClaim,EPIC_FactClaim,ClaimKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactClaim_History,EPIC_FactClaim_History,"ClaimKey, SysStartTime, SysEndTime"
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactClaimBill,EPIC_FactClaimBill,ClaimBillKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactClaimDiagnosis,EPIC_FactClaimDiagnosis,ClaimDiagnosisKey
Xrpswpdbspgu06.hca.corpad.net,EPIC_Claim_DW,dbo,dwcFactClaimFinancialAdjustment,EPIC_FactClaimFinancialAdjustment,ClaimFinancialAdjustmentKey
